promoter,pos,binding_site,gc
intE_xisE_ymfH_predicted,-46,2,31
intE_xisE_ymfH_predicted,-38,3,31
intE_xisE_ymfH_predicted,-37,3,31
intE_xisE_ymfH_predicted,-36,3,31
intE_xisE_ymfH_predicted,-35,3,31
intE_xisE_ymfH_predicted,-34,3,31
intE_xisE_ymfH_predicted,-17,4,31
intE_xisE_ymfH_predicted,-16,4,31
intE_xisE_ymfH_predicted,-15,4,31
intE_xisE_ymfH_predicted,-14,4,31
intE_xisE_ymfH_predicted,-13,4,31
intE_xisE_ymfH_predicted,8,5,31
intE_xisE_ymfH_predicted,9,5,31
intE_xisE_ymfH_predicted,10,5,31
intE_xisE_ymfH_predicted,11,5,31
intE_xisE_ymfH_predicted,-47,1,33
intE_xisE_ymfH_predicted,-46,1,33
intE_xisE_ymfH_predicted,-44,1,33
intE_xisE_ymfH_predicted,-43,1,33
intE_xisE_ymfH_predicted,-38,2,33
intE_xisE_ymfH_predicted,-37,2,33
intE_xisE_ymfH_predicted,-36,2,33
intE_xisE_ymfH_predicted,-35,2,33
intE_xisE_ymfH_predicted,-34,2,33
intE_xisE_ymfH_predicted,-33,2,33
intE_xisE_ymfH_predicted,-32,2,33
intE_xisE_ymfH_predicted,-31,2,33
intE_xisE_ymfH_predicted,-30,2,33
intE_xisE_ymfH_predicted,-14,3,33
intE_xisE_ymfH_predicted,-13,3,33
intE_xisE_ymfH_predicted,-47,1,34
intE_xisE_ymfH_predicted,-46,1,34
intE_xisE_ymfH_predicted,-45,1,34
intE_xisE_ymfH_predicted,-44,1,34
intE_xisE_ymfH_predicted,-43,1,34
intE_xisE_ymfH_predicted,-17,2,34
intE_xisE_ymfH_predicted,-15,2,34
intE_xisE_ymfH_predicted,-14,2,34
intE_xisE_ymfH_predicted,-13,2,34
intE_xisE_ymfH_predicted,34,3,34
intE_xisE_ymfH_predicted,-72,1,37
intE_xisE_ymfH_predicted,-46,2,37
intE_xisE_ymfH_predicted,-45,2,37
intE_xisE_ymfH_predicted,-44,2,37
intE_xisE_ymfH_predicted,-43,2,37
intE_xisE_ymfH_predicted,-42,2,37
intE_xisE_ymfH_predicted,-38,3,37
intE_xisE_ymfH_predicted,-37,3,37
intE_xisE_ymfH_predicted,-34,3,37
intE_xisE_ymfH_predicted,-17,4,37
intE_xisE_ymfH_predicted,-16,4,37
intE_xisE_ymfH_predicted,-15,4,37
intE_xisE_ymfH_predicted,-14,4,37
intE_xisE_ymfH_predicted,-13,4,37
intE_xisE_ymfH_predicted,-46,1,38
intE_xisE_ymfH_predicted,-45,1,38
intE_xisE_ymfH_predicted,-44,1,38
intE_xisE_ymfH_predicted,-43,1,38
intE_xisE_ymfH_predicted,-38,2,38
intE_xisE_ymfH_predicted,-37,2,38
intE_xisE_ymfH_predicted,-26,3,38
intE_xisE_ymfH_predicted,-25,3,38
intE_xisE_ymfH_predicted,-24,3,38
intE_xisE_ymfH_predicted,-23,3,38
intE_xisE_ymfH_predicted,-22,3,38
intE_xisE_ymfH_predicted,-19,3,38
intE_xisE_ymfH_predicted,-47,1,40
intE_xisE_ymfH_predicted,-46,1,40
intE_xisE_ymfH_predicted,-45,1,40
intE_xisE_ymfH_predicted,-44,1,40
intE_xisE_ymfH_predicted,-43,1,40
intE_xisE_ymfH_predicted,-29,2,40
intE_xisE_ymfH_predicted,-17,3,40
intE_xisE_ymfH_predicted,-16,3,40
intE_xisE_ymfH_predicted,-15,3,40
intE_xisE_ymfH_predicted,-14,3,40
intE_xisE_ymfH_predicted,-13,3,40
intE_xisE_ymfH_predicted,-99,1,41
intE_xisE_ymfH_predicted,-47,2,41
intE_xisE_ymfH_predicted,-46,2,41
intE_xisE_ymfH_predicted,-45,2,41
intE_xisE_ymfH_predicted,-44,2,41
intE_xisE_ymfH_predicted,-43,2,41
intE_xisE_ymfH_predicted,-38,3,41
intE_xisE_ymfH_predicted,-37,3,41
intE_xisE_ymfH_predicted,-36,3,41
intE_xisE_ymfH_predicted,-35,3,41
intE_xisE_ymfH_predicted,-34,3,41
intE_xisE_ymfH_predicted,-17,4,41
intE_xisE_ymfH_predicted,-16,4,41
intE_xisE_ymfH_predicted,-15,4,41
intE_xisE_ymfH_predicted,-14,4,41
intE_xisE_ymfH_predicted,-13,4,41
kbpp4,-105,1,1
kbpp4,-104,1,1
kbpp4,-37,2,1
kbpp4,-36,2,1
kbpp4,-35,2,1
kbpp4,-34,2,1
kbpp4,-33,2,1
kbpp4,-16,3,1
kbpp4,-15,3,1
kbpp4,-14,3,1
kbpp4,-13,3,1
kbpp4,-12,3,1
kbpp4,-11,3,1
kbpp4,-10,3,1
kbpp4,-9,3,1
kbpp4,-8,3,1
kbpp4,-7,3,1
kbpp4,-6,3,1
kbpp4,-5,3,1
kbpp4,-67,1,2
kbpp4,-66,1,2
kbpp4,-65,1,2
kbpp4,-64,1,2
kbpp4,-63,1,2
kbpp4,-37,2,2
kbpp4,-36,2,2
kbpp4,-35,2,2
kbpp4,-34,2,2
kbpp4,-33,2,2
kbpp4,-17,3,2
kbpp4,-16,3,2
kbpp4,-15,3,2
kbpp4,-14,3,2
kbpp4,-13,3,2
kbpp4,-12,3,2
kbpp4,-11,3,2
kbpp4,-10,3,2
kbpp4,-9,3,2
kbpp4,-8,3,2
kbpp4,-7,3,2
kbpp4,-6,3,2
kbpp4,-63,1,3
kbpp4,-37,2,3
kbpp4,-36,2,3
kbpp4,-35,2,3
kbpp4,-34,2,3
kbpp4,-33,2,3
kbpp4,-32,2,3
kbpp4,-31,2,3
kbpp4,-30,2,3
kbpp4,-16,3,3
kbpp4,-15,3,3
kbpp4,-14,3,3
kbpp4,-13,3,3
kbpp4,-12,3,3
kbpp4,-11,3,3
kbpp4,-10,3,3
kbpp4,-9,3,3
kbpp4,-8,3,3
kbpp4,-7,3,3
kbpp4,-6,3,3
kbpp4,-5,3,3
kbpp4,-105,1,4
kbpp4,-104,1,4
kbpp4,-103,1,4
kbpp4,-37,2,4
kbpp4,-36,2,4
kbpp4,-35,2,4
kbpp4,-34,2,4
kbpp4,-33,2,4
kbpp4,-18,3,4
kbpp4,-17,3,4
kbpp4,-16,3,4
kbpp4,-15,3,4
kbpp4,-14,3,4
kbpp4,-13,3,4
kbpp4,-12,3,4
kbpp4,-11,3,4
kbpp4,-10,3,4
kbpp4,-9,3,4
kbpp4,-8,3,4
kbpp4,-7,3,4
kbpp4,-6,3,4
kbpp4,-5,3,4
kbpp4,-37,1,5
kbpp4,-36,1,5
kbpp4,-35,1,5
kbpp4,-34,1,5
kbpp4,-33,1,5
kbpp4,-30,1,5
kbpp4,-16,2,5
kbpp4,-15,2,5
kbpp4,-14,2,5
kbpp4,-13,2,5
kbpp4,-12,2,5
kbpp4,-11,2,5
kbpp4,-10,2,5
kbpp4,-9,2,5
kbpp4,-8,2,5
kbpp4,-7,2,5
kbpp4,-6,2,5
kbpp4,-5,2,5
kbpp4,-63,1,6
kbpp4,-37,2,6
kbpp4,-36,2,6
kbpp4,-35,2,6
kbpp4,-34,2,6
kbpp4,-33,2,6
kbpp4,-32,2,6
kbpp4,-31,2,6
kbpp4,-30,2,6
kbpp4,-17,3,6
kbpp4,-16,3,6
kbpp4,-15,3,6
kbpp4,-14,3,6
kbpp4,-13,3,6
kbpp4,-12,3,6
kbpp4,-11,3,6
kbpp4,-10,3,6
kbpp4,-9,3,6
kbpp4,-8,3,6
kbpp4,-7,3,6
kbpp4,-6,3,6
kbpp4,-5,3,6
kbpp4,-17,1,7
kbpp4,-16,1,7
kbpp4,-15,1,7
kbpp4,-14,1,7
kbpp4,-13,1,7
kbpp4,-12,1,7
kbpp4,-11,1,7
kbpp4,-10,1,7
kbpp4,-9,1,7
kbpp4,-8,1,7
kbpp4,-7,1,7
kbpp4,-6,1,7
kbpp4,-5,1,7
kbpp4,-17,1,8
kbpp4,-16,1,8
kbpp4,-15,1,8
kbpp4,-14,1,8
kbpp4,-13,1,8
kbpp4,-12,1,8
kbpp4,-11,1,8
kbpp4,-10,1,8
kbpp4,-9,1,8
kbpp4,-8,1,8
kbpp4,-7,1,8
kbpp4,-6,1,8
kbpp4,-5,1,8
kbpp4,-37,1,9
kbpp4,-36,1,9
kbpp4,-35,1,9
kbpp4,-34,1,9
kbpp4,-33,1,9
kbpp4,-16,2,9
kbpp4,-15,2,9
kbpp4,-14,2,9
kbpp4,-13,2,9
kbpp4,-12,2,9
kbpp4,-11,2,9
kbpp4,-10,2,9
kbpp4,-9,2,9
kbpp4,-63,1,10
kbpp4,-37,2,10
kbpp4,-36,2,10
kbpp4,-35,2,10
kbpp4,-34,2,10
kbpp4,-33,2,10
kbpp4,-32,2,10
kbpp4,-17,3,10
kbpp4,-16,3,10
kbpp4,-15,3,10
kbpp4,-14,3,10
kbpp4,-13,3,10
kbpp4,-12,3,10
kbpp4,-11,3,10
kbpp4,-10,3,10
kbpp4,-9,3,10
kbpp4,-8,3,10
kbpp4,-7,3,10
kbpp4,-6,3,10
kbpp4,-5,3,10
kbpp4,-67,1,11
kbpp4,-66,1,11
kbpp4,-65,1,11
kbpp4,-64,1,11
kbpp4,-63,1,11
kbpp4,-37,2,11
kbpp4,-36,2,11
kbpp4,-35,2,11
kbpp4,-34,2,11
kbpp4,-33,2,11
kbpp4,-17,3,11
kbpp4,-16,3,11
kbpp4,-15,3,11
kbpp4,-14,3,11
kbpp4,-13,3,11
kbpp4,-12,3,11
kbpp4,-11,3,11
kbpp4,-10,3,11
kbpp4,-9,3,11
kbpp4,-8,3,11
kbpp4,-7,3,11
kbpp4,-6,3,11
kbpp4,-5,3,11
kbpp4,-105,1,12
kbpp4,-104,1,12
kbpp4,-63,2,12
kbpp4,-37,3,12
kbpp4,-36,3,12
kbpp4,-35,3,12
kbpp4,-34,3,12
kbpp4,-33,3,12
kbpp4,-32,3,12
kbpp4,-31,3,12
kbpp4,-30,3,12
kbpp4,-16,4,12
kbpp4,-15,4,12
kbpp4,-14,4,12
kbpp4,-13,4,12
kbpp4,-12,4,12
kbpp4,-11,4,12
kbpp4,-10,4,12
kbpp4,-9,4,12
kbpp4,-8,4,12
kbpp4,-7,4,12
kbpp4,-6,4,12
kbpp4,-5,4,12
kbpp4,-67,1,13
kbpp4,-66,1,13
kbpp4,-65,1,13
kbpp4,-64,1,13
kbpp4,-63,1,13
kbpp4,-37,2,13
kbpp4,-36,2,13
kbpp4,-35,2,13
kbpp4,-34,2,13
kbpp4,-33,2,13
kbpp4,-12,3,13
kbpp4,-11,3,13
kbpp4,-10,3,13
kbpp4,-9,3,13
kbpp4,-8,3,13
kbpp4,-6,3,13
kbpp4,-34,1,14
kbpp4,-17,2,14
kbpp4,-16,2,14
kbpp4,-15,2,14
kbpp4,-14,2,14
kbpp4,-13,2,14
kbpp4,-12,2,14
kbpp4,-11,2,14
kbpp4,-10,2,14
kbpp4,-9,2,14
kbpp4,-8,2,14
kbpp4,-7,2,14
kbpp4,-6,2,14
kbpp4,-5,2,14
kbpp4,-34,1,15
kbpp4,-17,2,15
kbpp4,-16,2,15
kbpp4,-15,2,15
kbpp4,-14,2,15
kbpp4,-13,2,15
kbpp4,-12,2,15
kbpp4,-11,2,15
kbpp4,-10,2,15
kbpp4,-9,2,15
kbpp4,-8,2,15
kbpp4,-7,2,15
kbpp4,-6,2,15
kbpp4,-5,2,15
kbpp4,-16,1,16
kbpp4,-15,1,16
kbpp4,-14,1,16
kbpp4,-13,1,16
kbpp4,-12,1,16
kbpp4,-11,1,16
kbpp4,-10,1,16
kbpp4,-9,1,16
kbpp4,-8,1,16
kbpp4,-7,1,16
kbpp4,-6,1,16
kbpp4,-5,1,16
kbpp4,-34,1,17
kbpp4,-33,1,17
kbpp4,-16,2,17
kbpp4,-15,2,17
kbpp4,-14,2,17
kbpp4,-13,2,17
kbpp4,-12,2,17
kbpp4,-11,2,17
kbpp4,-10,2,17
kbpp4,-9,2,17
kbpp4,-8,2,17
kbpp4,-7,2,17
kbpp4,-6,2,17
kbpp4,-5,2,17
kbpp4,-103,1,18
kbpp4,-63,2,18
kbpp4,-37,3,18
kbpp4,-36,3,18
kbpp4,-35,3,18
kbpp4,-34,3,18
kbpp4,-33,3,18
kbpp4,-32,3,18
kbpp4,-31,3,18
kbpp4,-17,4,18
kbpp4,-16,4,18
kbpp4,-15,4,18
kbpp4,-14,4,18
kbpp4,-13,4,18
kbpp4,-12,4,18
kbpp4,-11,4,18
kbpp4,-10,4,18
kbpp4,-9,4,18
kbpp4,-8,4,18
kbpp4,-7,4,18
kbpp4,-6,4,18
kbpp4,-37,1,19
kbpp4,-36,1,19
kbpp4,-35,1,19
kbpp4,-34,1,19
kbpp4,-33,1,19
kbpp4,-32,1,19
kbpp4,-31,1,19
kbpp4,-30,1,19
kbpp4,-17,2,19
kbpp4,-16,2,19
kbpp4,-15,2,19
kbpp4,-14,2,19
kbpp4,-13,2,19
kbpp4,-12,2,19
kbpp4,-11,2,19
kbpp4,-10,2,19
kbpp4,-9,2,19
kbpp4,-8,2,19
kbpp4,-7,2,19
kbpp4,-6,2,19
kbpp4,-55,1,20
kbpp4,-40,2,20
kbpp4,-39,2,20
kbpp4,-38,2,20
kbpp4,-37,2,20
kbpp4,-36,2,20
kbpp4,-35,2,20
kbpp4,-34,2,20
kbpp4,-33,2,20
kbpp4,-12,3,20
kbpp4,-11,3,20
kbpp4,-10,3,20
kbpp4,-9,3,20
kbpp4,-8,3,20
kbpp4,-37,1,21
kbpp4,-36,1,21
kbpp4,-34,1,21
kbpp4,-33,1,21
kbpp4,-32,1,21
kbpp4,-31,1,21
kbpp4,-30,1,21
kbpp4,-17,2,21
kbpp4,-16,2,21
kbpp4,-15,2,21
kbpp4,-14,2,21
kbpp4,-13,2,21
kbpp4,-12,2,21
kbpp4,-11,2,21
kbpp4,-10,2,21
kbpp4,-9,2,21
kbpp4,-8,2,21
kbpp4,-7,2,21
kbpp4,-6,2,21
kbpp4,-5,2,21
kbpp4,-113,1,22
kbpp4,-91,2,22
kbpp4,-90,2,22
kbpp4,-42,3,22
kbpp4,-41,3,22
kbpp4,-36,4,22
kbpp4,-35,4,22
kbpp4,-34,4,22
kbpp4,-33,4,22
kbpp4,-12,5,22
kbpp4,-11,5,22
kbpp4,-10,5,22
kbpp4,-9,5,22
kbpp4,-8,5,22
kbpp4,6,6,22
kbpp4,-37,1,23
kbpp4,-36,1,23
kbpp4,-35,1,23
kbpp4,-34,1,23
kbpp4,-33,1,23
kbpp4,-16,2,23
kbpp4,-15,2,23
kbpp4,-14,2,23
kbpp4,-13,2,23
kbpp4,-12,2,23
kbpp4,-11,2,23
kbpp4,-10,2,23
kbpp4,-9,2,23
kbpp4,-8,2,23
kbpp4,-7,2,23
kbpp4,-6,2,23
kbpp4,-16,1,24
kbpp4,-15,1,24
kbpp4,-14,1,24
kbpp4,-13,1,24
kbpp4,-12,1,24
kbpp4,-11,1,24
kbpp4,-10,1,24
kbpp4,-9,1,24
kbpp4,-8,1,24
kbpp4,-7,1,24
kbpp4,-6,1,24
kbpp4,-34,1,25
kbpp4,-33,1,25
kbpp4,-17,2,25
kbpp4,-16,2,25
kbpp4,-15,2,25
kbpp4,-14,2,25
kbpp4,-13,2,25
kbpp4,-12,2,25
kbpp4,-11,2,25
kbpp4,-10,2,25
kbpp4,-9,2,25
kbpp4,-8,2,25
kbpp4,-7,2,25
kbpp4,-6,2,25
kbpp4,-5,2,25
kbpp4,-37,1,28
kbpp4,-36,1,28
kbpp4,-35,1,28
kbpp4,-34,1,28
kbpp4,-33,1,28
kbpp4,-17,2,28
kbpp4,-16,2,28
kbpp4,-15,2,28
kbpp4,-14,2,28
kbpp4,-13,2,28
kbpp4,-12,2,28
kbpp4,-11,2,28
kbpp4,-10,2,28
kbpp4,-9,2,28
kbpp4,-8,2,28
kbpp4,-7,2,28
kbpp4,-6,2,28
kbpp4,-5,2,28
kbpp4,-67,1,29
kbpp4,-66,1,29
kbpp4,-63,1,29
kbpp4,-37,2,29
kbpp4,-36,2,29
kbpp4,-35,2,29
kbpp4,-34,2,29
kbpp4,-33,2,29
kbpp4,-12,3,29
kbpp4,-11,3,29
kbpp4,-10,3,29
kbpp4,-9,3,29
kbpp4,-8,3,29
kbpp4,-37,1,30
kbpp4,-36,1,30
kbpp4,-35,1,30
kbpp4,-34,1,30
kbpp4,-33,1,30
kbpp4,-32,1,30
kbpp4,-15,2,30
kbpp4,-14,2,30
kbpp4,-13,2,30
kbpp4,-12,2,30
kbpp4,-11,2,30
kbpp4,-10,2,30
kbpp4,-9,2,30
kbpp4,-8,2,30
kbpp4,-37,1,31
kbpp4,-36,1,31
kbpp4,-35,1,31
kbpp4,-34,1,31
kbpp4,-33,1,31
kbpp4,-17,2,31
kbpp4,-16,2,31
kbpp4,-15,2,31
kbpp4,-14,2,31
kbpp4,-13,2,31
kbpp4,-12,2,31
kbpp4,-11,2,31
kbpp4,-10,2,31
kbpp4,-9,2,31
kbpp4,-8,2,31
kbpp4,-7,2,31
kbpp4,-6,2,31
kbpp4,-5,2,31
kbpp4,-37,1,32
kbpp4,-36,1,32
kbpp4,-35,1,32
kbpp4,-34,1,32
kbpp4,-33,1,32
kbpp4,-17,2,32
kbpp4,-16,2,32
kbpp4,-15,2,32
kbpp4,-14,2,32
kbpp4,-13,2,32
kbpp4,-12,2,32
kbpp4,-11,2,32
kbpp4,-10,2,32
kbpp4,-9,2,32
kbpp4,-8,2,32
kbpp4,-7,2,32
kbpp4,-6,2,32
kbpp4,-5,2,32
kbpp4,-37,1,33
kbpp4,-36,1,33
kbpp4,-35,1,33
kbpp4,-34,1,33
kbpp4,-33,1,33
kbpp4,-16,2,33
kbpp4,-15,2,33
kbpp4,-14,2,33
kbpp4,-13,2,33
kbpp4,-12,2,33
kbpp4,-11,2,33
kbpp4,-10,2,33
kbpp4,-9,2,33
kbpp4,-8,2,33
kbpp4,-7,2,33
kbpp4,-6,2,33
kbpp4,-37,1,34
kbpp4,-36,1,34
kbpp4,-35,1,34
kbpp4,-34,1,34
kbpp4,-33,1,34
kbpp4,-32,1,34
kbpp4,-31,1,34
kbpp4,-30,1,34
kbpp4,-17,2,34
kbpp4,-16,2,34
kbpp4,-15,2,34
kbpp4,-14,2,34
kbpp4,-13,2,34
kbpp4,-12,2,34
kbpp4,-11,2,34
kbpp4,-10,2,34
kbpp4,-9,2,34
kbpp4,-8,2,34
kbpp4,-7,2,34
kbpp4,-6,2,34
kbpp4,-5,2,34
kbpp4,-37,1,35
kbpp4,-36,1,35
kbpp4,-35,1,35
kbpp4,-34,1,35
kbpp4,-33,1,35
kbpp4,-32,1,35
kbpp4,-31,1,35
kbpp4,-30,1,35
kbpp4,-17,2,35
kbpp4,-16,2,35
kbpp4,-15,2,35
kbpp4,-14,2,35
kbpp4,-13,2,35
kbpp4,-12,2,35
kbpp4,-11,2,35
kbpp4,-10,2,35
kbpp4,-9,2,35
kbpp4,-8,2,35
kbpp4,-7,2,35
kbpp4,-6,2,35
kbpp4,-5,2,35
kbpp4,-37,1,36
kbpp4,-36,1,36
kbpp4,-34,1,36
kbpp4,-33,1,36
kbpp4,-32,1,36
kbpp4,-31,1,36
kbpp4,-30,1,36
kbpp4,-17,2,36
kbpp4,-16,2,36
kbpp4,-15,2,36
kbpp4,-14,2,36
kbpp4,-13,2,36
kbpp4,-12,2,36
kbpp4,-11,2,36
kbpp4,-10,2,36
kbpp4,-9,2,36
kbpp4,-8,2,36
kbpp4,-7,2,36
kbpp4,-6,2,36
kbpp4,-5,2,36
kbpp4,-37,1,37
kbpp4,-36,1,37
kbpp4,-35,1,37
kbpp4,-34,1,37
kbpp4,-33,1,37
kbpp4,-32,1,37
kbpp4,-31,1,37
kbpp4,-30,1,37
kbpp4,-16,2,37
kbpp4,-15,2,37
kbpp4,-14,2,37
kbpp4,-13,2,37
kbpp4,-12,2,37
kbpp4,-11,2,37
kbpp4,-10,2,37
kbpp4,-9,2,37
kbpp4,-8,2,37
kbpp4,-7,2,37
kbpp4,-6,2,37
kbpp4,-5,2,37
kbpp4,-64,1,38
kbpp4,-63,1,38
kbpp4,-37,2,38
kbpp4,-36,2,38
kbpp4,-35,2,38
kbpp4,-34,2,38
kbpp4,-33,2,38
kbpp4,-14,3,38
kbpp4,-13,3,38
kbpp4,-12,3,38
kbpp4,-11,3,38
kbpp4,-10,3,38
kbpp4,-7,3,38
kbpp4,-6,3,38
kbpp4,-37,1,39
kbpp4,-36,1,39
kbpp4,-34,1,39
kbpp4,-33,1,39
kbpp4,-17,2,39
kbpp4,-16,2,39
kbpp4,-15,2,39
kbpp4,-14,2,39
kbpp4,-13,2,39
kbpp4,-12,2,39
kbpp4,-11,2,39
kbpp4,-10,2,39
kbpp4,-9,2,39
kbpp4,-8,2,39
kbpp4,-7,2,39
kbpp4,-6,2,39
kbpp4,-63,1,40
kbpp4,-37,2,40
kbpp4,-36,2,40
kbpp4,-35,2,40
kbpp4,-34,2,40
kbpp4,-33,2,40
kbpp4,-32,2,40
kbpp4,-31,2,40
kbpp4,-30,2,40
kbpp4,-16,3,40
kbpp4,-15,3,40
kbpp4,-14,3,40
kbpp4,-13,3,40
kbpp4,-12,3,40
kbpp4,-11,3,40
kbpp4,-10,3,40
kbpp4,-9,3,40
kbpp4,-8,3,40
kbpp4,-7,3,40
kbpp4,-6,3,40
kbpp4,-5,3,40
kbpp4,-63,1,41
kbpp4,-37,2,41
kbpp4,-36,2,41
kbpp4,-35,2,41
kbpp4,-34,2,41
kbpp4,-33,2,41
kbpp4,-32,2,41
kbpp4,-17,3,41
kbpp4,-16,3,41
kbpp4,-15,3,41
kbpp4,-14,3,41
kbpp4,-13,3,41
kbpp4,-12,3,41
kbpp4,-11,3,41
kbpp4,-10,3,41
kbpp4,-9,3,41
kbpp4,-8,3,41
kbpp4,-7,3,41
kbpp4,-6,3,41
kbpp4,-5,3,41
lacIp,-38,1,1
lacIp,-37,1,1
lacIp,-36,1,1
lacIp,-35,1,1
lacIp,-34,1,1
lacIp,-18,2,1
lacIp,-17,2,1
lacIp,-16,2,1
lacIp,-15,2,1
lacIp,-14,2,1
lacIp,-13,2,1
lacIp,-12,2,1
lacIp,-11,2,1
lacIp,-10,2,1
lacIp,-9,2,1
lacIp,-8,2,1
lacIp,-7,2,1
lacIp,-38,1,2
lacIp,-37,1,2
lacIp,-36,1,2
lacIp,-35,1,2
lacIp,-34,1,2
lacIp,-18,2,2
lacIp,-16,2,2
lacIp,-15,2,2
lacIp,-14,2,2
lacIp,-11,2,2
lacIp,-10,2,2
lacIp,-9,2,2
lacIp,-8,2,2
lacIp,-7,2,2
lacIp,5,3,2
lacIp,6,3,2
lacIp,7,3,2
lacIp,-38,1,3
lacIp,-37,1,3
lacIp,-36,1,3
lacIp,-35,1,3
lacIp,-34,1,3
lacIp,-19,2,3
lacIp,-18,2,3
lacIp,-17,2,3
lacIp,-16,2,3
lacIp,-15,2,3
lacIp,-14,2,3
lacIp,-13,2,3
lacIp,-12,2,3
lacIp,-11,2,3
lacIp,-10,2,3
lacIp,-9,2,3
lacIp,-8,2,3
lacIp,-38,1,4
lacIp,-37,1,4
lacIp,-36,1,4
lacIp,-35,1,4
lacIp,-34,1,4
lacIp,-33,1,4
lacIp,-32,1,4
lacIp,-14,2,4
lacIp,-13,2,4
lacIp,-12,2,4
lacIp,-11,2,4
lacIp,-10,2,4
lacIp,-9,2,4
lacIp,-8,2,4
lacIp,-7,2,4
lacIp,-38,1,5
lacIp,-37,1,5
lacIp,-36,1,5
lacIp,-35,1,5
lacIp,-34,1,5
lacIp,-18,2,5
lacIp,-17,2,5
lacIp,-16,2,5
lacIp,-15,2,5
lacIp,-14,2,5
lacIp,-13,2,5
lacIp,-12,2,5
lacIp,-11,2,5
lacIp,-10,2,5
lacIp,-7,2,5
lacIp,9,3,5
lacIp,10,3,5
lacIp,39,4,5
lacIp,40,4,5
lacIp,41,4,5
lacIp,-88,1,6
lacIp,-38,2,6
lacIp,-37,2,6
lacIp,-36,2,6
lacIp,-35,2,6
lacIp,-34,2,6
lacIp,-15,3,6
lacIp,-14,3,6
lacIp,-13,3,6
lacIp,-12,3,6
lacIp,-11,3,6
lacIp,-10,3,6
lacIp,-9,3,6
lacIp,-8,3,6
lacIp,-7,3,6
lacIp,-89,1,8
lacIp,-88,1,8
lacIp,-87,1,8
lacIp,-16,2,8
lacIp,-15,2,8
lacIp,-14,2,8
lacIp,-13,2,8
lacIp,-12,2,8
lacIp,-11,2,8
lacIp,-10,2,8
lacIp,-6,3,8
lacIp,-5,3,8
lacIp,-4,3,8
lacIp,-3,3,8
lacIp,-2,3,8
lacIp,-1,3,8
lacIp,0,3,8
lacIp,-81,1,9
lacIp,-18,2,9
lacIp,-17,2,9
lacIp,-12,3,9
lacIp,-11,3,9
lacIp,-10,3,9
lacIp,-9,3,9
lacIp,-8,3,9
lacIp,-38,1,10
lacIp,-37,1,10
lacIp,-36,1,10
lacIp,-35,1,10
lacIp,-34,1,10
lacIp,-19,2,10
lacIp,-18,2,10
lacIp,-17,2,10
lacIp,-16,2,10
lacIp,-15,2,10
lacIp,-14,2,10
lacIp,-13,2,10
lacIp,-12,2,10
lacIp,-11,2,10
lacIp,-10,2,10
lacIp,-9,2,10
lacIp,-8,2,10
lacIp,-7,2,10
lacIp,27,3,10
lacIp,-38,1,11
lacIp,-37,1,11
lacIp,-36,1,11
lacIp,-35,1,11
lacIp,-34,1,11
lacIp,-18,2,11
lacIp,-17,2,11
lacIp,-16,2,11
lacIp,-15,2,11
lacIp,-14,2,11
lacIp,-13,2,11
lacIp,-12,2,11
lacIp,-11,2,11
lacIp,-10,2,11
lacIp,-9,2,11
lacIp,-8,2,11
lacIp,-7,2,11
lacIp,-38,1,12
lacIp,-37,1,12
lacIp,-36,1,12
lacIp,-35,1,12
lacIp,-34,1,12
lacIp,-18,2,12
lacIp,-17,2,12
lacIp,-16,2,12
lacIp,-15,2,12
lacIp,-14,2,12
lacIp,-13,2,12
lacIp,-12,2,12
lacIp,-11,2,12
lacIp,-10,2,12
lacIp,-9,2,12
lacIp,-8,2,12
lacIp,-7,2,12
lacIp,22,3,12
lacIp,23,3,12
lacIp,24,3,12
lacIp,-38,1,13
lacIp,-37,1,13
lacIp,-36,1,13
lacIp,-35,1,13
lacIp,-34,1,13
lacIp,-19,2,13
lacIp,-18,2,13
lacIp,-17,2,13
lacIp,-16,2,13
lacIp,-15,2,13
lacIp,-14,2,13
lacIp,-13,2,13
lacIp,-12,2,13
lacIp,-11,2,13
lacIp,-10,2,13
lacIp,-9,2,13
lacIp,-8,2,13
lacIp,-7,2,13
lacIp,-15,1,15
lacIp,-14,1,15
lacIp,-13,1,15
lacIp,-12,1,15
lacIp,-11,1,15
lacIp,-8,1,15
lacIp,-7,1,15
lacIp,15,2,15
lacIp,30,3,15
lacIp,41,4,15
lacIp,42,4,15
lacIp,-38,1,18
lacIp,-37,1,18
lacIp,-36,1,18
lacIp,-35,1,18
lacIp,-34,1,18
lacIp,-18,2,18
lacIp,-17,2,18
lacIp,-16,2,18
lacIp,-15,2,18
lacIp,-14,2,18
lacIp,-13,2,18
lacIp,-12,2,18
lacIp,-11,2,18
lacIp,-10,2,18
lacIp,-9,2,18
lacIp,-8,2,18
lacIp,-7,2,18
lacIp,-38,1,19
lacIp,-37,1,19
lacIp,-36,1,19
lacIp,-35,1,19
lacIp,-34,1,19
lacIp,-19,2,19
lacIp,-18,2,19
lacIp,-17,2,19
lacIp,-16,2,19
lacIp,-15,2,19
lacIp,-14,2,19
lacIp,-13,2,19
lacIp,-12,2,19
lacIp,-11,2,19
lacIp,-10,2,19
lacIp,-9,2,19
lacIp,-8,2,19
lacIp,-7,2,19
lacIp,-105,1,20
lacIp,-38,2,20
lacIp,-37,2,20
lacIp,-36,2,20
lacIp,-35,2,20
